S/T code,S/T name,GCCSA code,GCCSA name,SA4 code,SA4 name,2015,2016,2017,2018,2019,2020,2021
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,9663.0,9841.0,10174.0,10476.0,10859.0,11184.0,11180.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,11112.0,11237.0,11461.0,11606.0,11669.0,11717.0,11584.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,5451.0,5721.0,5831.0,5883.0,5931.0,5896.0,5802.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,10778.0,10837.0,10949.0,11041.0,11165.0,11150.0,10996.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,5410.0,5430.0,5326.0,5258.0,5222.0,5137.0,4950.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,7482.0,7498.0,7517.0,7516.0,7581.0,7700.0,7679.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,11028.0,11095.0,11100.0,11101.0,11103.0,11100.0,11085.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,8745.0,8810.0,8858.0,8954.0,9083.0,9130.0,9146.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,21723.0,22419.0,22679.0,22915.0,23159.0,23360.0,23329.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,4719.0,4892.0,5539.0,6278.0,7258.0,8675.0,10393.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,15896.0,16250.0,16433.0,16550.0,16473.0,16567.0,16410.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,9724.0,9945.0,10020.0,10066.0,10041.0,10011.0,9864.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,8690.0,8757.0,8868.0,8924.0,9052.0,9232.0,9151.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,14954.0,15139.0,15174.0,15068.0,14895.0,14754.0,14332.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,9285.0,9323.0,9399.0,9398.0,9452.0,9417.0,9203.0
3,Queensland,3GBRI,Greater Brisbane,303,Brisbane - South,19013.0,19126.0,19176.0,19152.0,19152.0,18901.0,18459.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,7871.0,7836.0,7818.0,7768.0,7757.0,7844.0,7733.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,7424.0,7362.0,7379.0,7338.0,7236.0,7231.0,7173.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,4250.0,4270.0,4278.0,4278.0,4265.0,4226.0,4179.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,10059.0,10022.0,9984.0,9972.0,9955.0,9951.0,9836.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,4616.0,4583.0,4586.0,4563.0,4597.0,4544.0,4492.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,10325.0,10490.0,10582.0,10669.0,10794.0,10788.0,10660.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,7082.0,7033.0,7091.0,7137.0,7148.0,7182.0,7103.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,10661.0,10732.0,10777.0,10828.0,10876.0,10955.0,10877.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,4177.0,4245.0,4298.0,4352.0,4377.0,4433.0,4410.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,9055.0,9172.0,9349.0,9390.0,9545.0,9615.0,9547.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,5649.0,5637.0,5663.0,5692.0,5739.0,5750.0,5743.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,7643.0,7802.0,7976.0,8105.0,8138.0,8130.0,7951.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,4972.0,5047.0,5136.0,5226.0,5296.0,5366.0,5391.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,12628.0,12790.0,12967.0,13225.0,13526.0,13874.0,13717.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,5740.0,5858.0,5938.0,6100.0,6293.0,6463.0,6526.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,12876.0,13285.0,13527.0,13595.0,13703.0,13458.0,12578.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,8748.0,8918.0,9170.0,9320.0,9367.0,9508.0,9188.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,8435.0,8555.0,8793.0,9026.0,9255.0,9258.0,9205.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,26.0,26.0,27.0,29.0,30.0,32.0,33.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,7387.0,7342.0,7388.0,7423.0,7448.0,7499.0,7498.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,8538.0,8684.0,8840.0,8915.0,9009.0,9056.0,9034.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,17086.0,17133.0,17186.0,17243.0,17335.0,17461.0,17414.0
3,Queensland,3GBRI,Greater Brisbane,304,Brisbane - West,10144.0,10331.0,10612.0,10916.0,11250.0,11561.0,11852.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,10606.0,10939.0,11661.0,12371.0,13122.0,14064.0,13779.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,7017.0,7593.0,8016.0,8571.0,9042.0,9619.0,9755.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,6585.0,6755.0,6756.0,6772.0,6723.0,6682.0,6478.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,8583.0,8843.0,9064.0,9317.0,9600.0,9963.0,9974.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,13453.0,13664.0,13674.0,13548.0,13459.0,13219.0,12691.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,7330.0,7779.0,9269.0,10809.0,12243.0,13667.0,14602.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,6341.0,6419.0,6538.0,6729.0,7040.0,7230.0,7044.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,9861.0,10337.0,11212.0,12303.0,13635.0,14733.0,15291.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,4365.0,4464.0,4548.0,4589.0,4644.0,4637.0,4621.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,6964.0,7071.0,7184.0,7315.0,7449.0,7586.0,7507.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,6099.0,6133.0,6160.0,6241.0,6309.0,6358.0,6230.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,5221.0,5246.0,5279.0,5296.0,5352.0,5358.0,5211.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,13042.0,13249.0,13561.0,13872.0,14224.0,14507.0,14583.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,6578.0,6659.0,6742.0,6850.0,6902.0,6983.0,6957.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,2908.0,2974.0,3330.0,3666.0,3935.0,4200.0,4374.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,6224.0,6302.0,6414.0,6512.0,6580.0,6661.0,6691.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,5403.0,5403.0,5455.0,5572.0,5693.0,5844.0,5850.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,10959.0,10960.0,11030.0,11012.0,11055.0,11094.0,10924.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,4393.0,4429.0,4437.0,4491.0,4584.0,4704.0,4696.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,6315.0,6698.0,6751.0,6805.0,6862.0,6882.0,6874.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,4845.0,4869.0,4912.0,4966.0,4997.0,5036.0,5023.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,10182.0,10718.0,10972.0,11087.0,11168.0,10983.0,10445.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,5171.0,5216.0,5280.0,5354.0,5377.0,5311.0,5166.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,10365.0,11355.0,12992.0,14753.0,16343.0,17694.0,18463.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,4173.0,4158.0,4167.0,4154.0,4134.0,4109.0,4089.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,7424.0,7582.0,7784.0,7925.0,8150.0,8234.0,8126.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,9940.0,10241.0,10605.0,10852.0,11019.0,11345.0,11234.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,13770.0,13922.0,14150.0,14295.0,14338.0,14193.0,13941.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,5800.0,5802.0,5827.0,5856.0,5936.0,5920.0,5774.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,10093.0,10168.0,10264.0,10355.0,10393.0,10560.0,10482.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,11349.0,11482.0,11867.0,12187.0,12494.0,12591.0,12444.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,5988.0,6043.0,6077.0,6112.0,6181.0,6167.0,6077.0
3,Queensland,3GBRI,Greater Brisbane,305,Brisbane Inner City,11390.0,11479.0,11915.0,12314.0,12662.0,12944.0,12725.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,5528.0,5547.0,5594.0,5635.0,5624.0,5605.0,5588.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,11083.0,11255.0,11487.0,11633.0,11750.0,11873.0,11916.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,3742.0,3715.0,3733.0,3746.0,3792.0,3788.0,3782.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,12917.0,13171.0,13397.0,13654.0,13820.0,14009.0,14015.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,13663.0,14296.0,14948.0,15528.0,16105.0,16672.0,17097.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,6290.0,6313.0,6292.0,6285.0,6263.0,6268.0,6187.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,8284.0,8270.0,8286.0,8380.0,8430.0,8569.0,8498.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,11621.0,11906.0,12367.0,12719.0,12917.0,12983.0,12836.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,8472.0,8471.0,8463.0,8455.0,8369.0,8400.0,8453.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,10918.0,11020.0,11122.0,11265.0,11463.0,11552.0,11614.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,8850.0,8899.0,9123.0,9339.0,9513.0,9733.0,9961.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,10005.0,10147.0,10137.0,10131.0,10117.0,10109.0,10085.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,0.0,0.0,3.0,3.0,4.0,5.0,6.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,6211.0,6220.0,6235.0,6239.0,6258.0,6287.0,6292.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,5524.0,5549.0,5545.0,5510.0,5420.0,5379.0,5254.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,8503.0,8475.0,8596.0,8624.0,8690.0,8798.0,8782.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,6571.0,6547.0,6597.0,6612.0,6613.0,6653.0,6615.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,4866.0,4880.0,4899.0,4908.0,4910.0,4939.0,4976.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,8452.0,8462.0,8522.0,8558.0,8580.0,8550.0,8456.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,4953.0,4938.0,4993.0,5042.0,5095.0,5178.0,5192.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,4284.0,4300.0,4362.0,4423.0,4471.0,4553.0,4607.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,9564.0,9575.0,9625.0,9655.0,9631.0,9539.0,9408.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,8009.0,8029.0,8045.0,8086.0,8067.0,8119.0,8083.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,10729.0,10872.0,10953.0,10972.0,11037.0,11121.0,11131.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,2695.0,2702.0,2664.0,2645.0,2624.0,2611.0,2598.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,6412.0,6482.0,6580.0,6595.0,6677.0,6710.0,6734.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,5357.0,5475.0,5549.0,5536.0,5565.0,5600.0,5626.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,10856.0,10943.0,11114.0,11335.0,11512.0,11689.0,11748.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,5732.0,5709.0,5686.0,5688.0,5637.0,5603.0,5569.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,4597.0,4600.0,4631.0,4657.0,4696.0,4783.0,4868.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,8523.0,8565.0,8730.0,8844.0,8945.0,9058.0,9171.0
3,Queensland,3RQLD,Rest of Qld,306,Cairns,11185.0,11348.0,11500.0,11698.0,11825.0,11986.0,11998.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,4610.0,4461.0,4395.0,4375.0,4394.0,4400.0,4379.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,8037.0,8288.0,8492.0,8596.0,8770.0,8878.0,8895.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,6523.0,6496.0,6466.0,6412.0,6397.0,6364.0,6286.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,4281.0,4287.0,4267.0,4227.0,4200.0,4153.0,4100.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,4085.0,4136.0,4198.0,4192.0,4202.0,4231.0,4218.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,7225.0,7025.0,6982.0,6967.0,6908.0,6917.0,6928.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,6067.0,5901.0,5949.0,5956.0,5941.0,5997.0,6032.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,4326.0,4272.0,4213.0,4119.0,3996.0,3921.0,3892.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,8539.0,8661.0,8831.0,8950.0,9073.0,9171.0,9265.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,7698.0,7620.0,7679.0,7675.0,7715.0,7722.0,7748.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,3347.0,3345.0,3319.0,3301.0,3280.0,3267.0,3253.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,5745.0,5856.0,5910.0,5920.0,5882.0,5893.0,5828.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,17419.0,17354.0,17379.0,17435.0,17470.0,17400.0,17336.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,4857.0,4972.0,5057.0,5094.0,5110.0,5126.0,5145.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,4261.0,4280.0,4313.0,4312.0,4296.0,4340.0,4384.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,4662.0,4683.0,4725.0,4792.0,4876.0,4945.0,5020.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,5541.0,5512.0,5554.0,5501.0,5421.0,5393.0,5314.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,5773.0,5857.0,5959.0,6086.0,6174.0,6241.0,6284.0
3,Queensland,3RQLD,Rest of Qld,307,Darling Downs - Maranoa,15417.0,15395.0,15467.0,15558.0,15621.0,15648.0,15759.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,7683.0,7569.0,7474.0,7469.0,7470.0,7437.0,7309.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,8498.0,8253.0,8186.0,8051.0,7913.0,7832.0,7687.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,13951.0,13867.0,13923.0,14076.0,14231.0,14331.0,14356.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,7176.0,7018.0,6976.0,6958.0,6978.0,7004.0,7113.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,1936.0,1883.0,1869.0,1871.0,1905.0,1922.0,1965.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,5403.0,5545.0,5571.0,5655.0,5753.0,5820.0,5837.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,9329.0,9253.0,9157.0,9110.0,9130.0,9142.0,9154.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,5052.0,5067.0,5130.0,5103.0,5146.0,5209.0,5286.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,11743.0,11957.0,12056.0,12191.0,12383.0,12530.0,12582.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,5145.0,4968.0,4967.0,4933.0,4955.0,4969.0,4944.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,3075.0,2961.0,2935.0,2936.0,2941.0,2972.0,2960.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,10161.0,10339.0,10489.0,10557.0,10675.0,10786.0,10828.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,5365.0,5173.0,5183.0,5174.0,5223.0,5318.0,5343.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,7055.0,7040.0,7109.0,7191.0,7281.0,7410.0,7559.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,6128.0,6079.0,6003.0,6006.0,5963.0,5946.0,5954.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,3447.0,3346.0,3376.0,3392.0,3387.0,3369.0,3402.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,3465.0,3476.0,3509.0,3519.0,3517.0,3549.0,3533.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,4289.0,4307.0,4345.0,4378.0,4432.0,4535.0,4628.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,2958.0,2947.0,2915.0,2903.0,2925.0,2974.0,3025.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,15.0,16.0,17.0,18.0,20.0,21.0,22.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,8508.0,8358.0,8319.0,8244.0,8190.0,8154.0,8075.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,18355.0,18539.0,18892.0,19302.0,19718.0,20136.0,20575.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,8744.0,8687.0,8644.0,8605.0,8641.0,8757.0,8902.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,5963.0,5883.0,5935.0,5932.0,5957.0,5857.0,5761.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,6074.0,6112.0,6175.0,6311.0,6394.0,6602.0,6854.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,10072.0,10073.0,10011.0,10114.0,10173.0,10190.0,10177.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,27.0,20.0,23.0,25.0,28.0,30.0,33.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,13961.0,13880.0,13969.0,14041.0,14228.0,14352.0,14413.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,6363.0,6164.0,6122.0,6137.0,6178.0,6286.0,6243.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,11991.0,11951.0,11837.0,11687.0,11608.0,11604.0,11671.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,3851.0,3687.0,3603.0,3600.0,3621.0,3591.0,3563.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,6340.0,6330.0,6374.0,6437.0,6545.0,6548.0,6470.0
3,Queensland,3RQLD,Rest of Qld,308,Central Queensland,5018.0,4800.0,4772.0,4776.0,4796.0,4808.0,4880.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,8087.0,8146.0,8167.0,8181.0,8189.0,8301.0,8234.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,9019.0,9129.0,9192.0,9259.0,9280.0,9379.0,9268.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,14584.0,14632.0,14628.0,14687.0,14684.0,14751.0,14604.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,12285.0,12636.0,13052.0,13387.0,13614.0,13956.0,14234.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,12579.0,12608.0,12773.0,12928.0,13081.0,13295.0,13392.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,7105.0,7150.0,7207.0,7313.0,7408.0,7529.0,7539.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,6026.0,6223.0,6276.0,6308.0,6384.0,6510.0,6541.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,11489.0,11758.0,11868.0,12082.0,12370.0,12517.0,12493.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,9415.0,9436.0,9537.0,9662.0,9826.0,9887.0,9870.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,12345.0,12507.0,12675.0,12798.0,12826.0,12805.0,12684.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,15103.0,15187.0,15345.0,15507.0,15819.0,16364.0,16606.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,10568.0,10636.0,10748.0,10690.0,10918.0,11167.0,11278.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,8423.0,8891.0,9170.0,9442.0,9752.0,9942.0,10079.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,10497.0,10594.0,10587.0,10564.0,10522.0,10446.0,10377.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,18692.0,19002.0,19133.0,19150.0,19209.0,19168.0,18921.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,9563.0,9746.0,9801.0,9837.0,9970.0,10065.0,10090.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,9374.0,9389.0,9406.0,9436.0,9445.0,9435.0,9366.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,4246.0,4340.0,4348.0,4385.0,4396.0,4459.0,4454.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,14387.0,14630.0,14915.0,15231.0,15536.0,15730.0,15895.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,7389.0,7429.0,7515.0,7533.0,7586.0,7731.0,7731.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,18707.0,18832.0,19226.0,19461.0,19564.0,19696.0,19874.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,8014.0,8170.0,8327.0,8469.0,8681.0,8798.0,8902.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,12542.0,12595.0,12660.0,12893.0,13079.0,13210.0,13321.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,8602.0,8584.0,8488.0,8429.0,8441.0,8486.0,8501.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,20810.0,21135.0,21417.0,21684.0,21688.0,21645.0,21599.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,18707.0,18887.0,19111.0,19257.0,19128.0,18981.0,18666.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,8030.0,8081.0,8234.0,8297.0,8422.0,8585.0,8618.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,12258.0,13685.0,15078.0,16530.0,17930.0,19562.0,20613.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,17193.0,17380.0,17668.0,17949.0,18476.0,18994.0,19276.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,11061.0,11715.0,12375.0,13144.0,13682.0,14336.0,14867.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,3603.0,3709.0,3804.0,3997.0,4177.0,4400.0,4635.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,15548.0,16173.0,16678.0,17141.0,17473.0,17931.0,18268.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,9121.0,9520.0,9862.0,10020.0,10280.0,10655.0,10848.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,10101.0,10680.0,11109.0,11578.0,11859.0,11949.0,12042.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,2876.0,3658.0,4480.0,5784.0,7041.0,8288.0,10061.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,2095.0,3646.0,5534.0,7457.0,8881.0,9953.0,10693.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,9269.0,9902.0,10354.0,10844.0,11159.0,11353.0,11582.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,19547.0,19847.0,20054.0,20237.0,20459.0,20642.0,20671.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,4371.0,4635.0,5033.0,5602.0,6327.0,6818.0,7118.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,4234.0,4230.0,4286.0,4298.0,4362.0,4409.0,4426.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,7171.0,7339.0,7400.0,7384.0,7322.0,7345.0,7282.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,15539.0,15727.0,16047.0,16551.0,16903.0,17056.0,16940.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,16497.0,16675.0,16788.0,16948.0,17022.0,17118.0,17133.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,7273.0,7410.0,7738.0,8079.0,8401.0,8683.0,8874.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,12268.0,12250.0,12507.0,12617.0,12609.0,12674.0,12558.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,6576.0,6616.0,6604.0,6606.0,6672.0,6648.0,6519.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,8959.0,8946.0,8987.0,9017.0,9062.0,9065.0,8959.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,14760.0,15248.0,16046.0,16712.0,17198.0,17846.0,18186.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,17519.0,17877.0,18389.0,18613.0,18774.0,19092.0,19208.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,8932.0,9015.0,9208.0,9390.0,9736.0,9898.0,9981.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,4626.0,4704.0,4885.0,4957.0,4968.0,4986.0,4930.0
3,Queensland,3RQLD,Rest of Qld,309,Gold Coast,4064.0,4075.0,4055.0,4055.0,4045.0,4049.0,4022.0
